cw_num,product_area,person_id,st_created_date,work_order_accepted_date,worker_cost_center,complaince_activation_include_weekend,username,location_country,worker_access_type,ST_start_date,st_start_month,pw_reset_date,supplier_name,parent_supplier_name,is_saksham,location_region,location_type,hw_date_shipped,hw_estimated_delivery_date,hw_recd_dt,idv_date,idv_decision_date,idv_approval_date,idv_exception,gvc_invite_created_dt,remote_access_date_source,worker_type,cnt_class_dates,net_onboarding_date,delivery_update,transfer_flag,bulk_shipment,manager_pref_for_hw_shipping,manager_hierarchy_user_names,hiring_manager_username,has_equipment,worker_active_flag,onboard_date_v2,derived_onboarding_status,sla_end_to_end,sla_end_to_end_exclude_weekend1,sla_xws_exclude_weekend1,is_chromebook,location_site,location_code,manual_onboarding_status,WorkerType,EquipmentAssigned,ChromebookAssigned,source_system,Equipment_Type,reattempt,sub_act,time_to_onboard_include_weekend,wo_adv_std_include_weekend,gvc_act,eqp_gvc,comp_eqp_include_weekend,time_to_onboard_exclude_weekend,wo_adv_std_exclude_weekend,comp_eqp_exclude_weekend,complaince_activation_exclude_weekend,xws_activation_to_idv,xws_idv_to_system_activation,last_refresh_date,access_flag,access_flag_unrestricted,access_flag_supplier,access_flag_pa,access_flag_supplier_pa,access_flag_manager
G-CW-00971815,YouTube,1559111,2025-04-23,2025-04-23,YT9,4,balagaj,India,Access Only,2025-04-24,2025-04-01,2025-04-28,GENPACT LIMITED,GENPACT INTERNATIONAL INC,NA,APAC,GOVO,null,null,2025-04-23,2025-05-09,2025-04-25,2025-04-24,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-28,2025-04-23,null,NO,null,rranjana|manvig|veapen|vicheta|cwire|mecoe|nmohan|sundar,rranjana,null,Yes,2025-04-28,6. Onboarded,5,3,2,,IN-HYD,IN-HYD-FLX1,null,Vendor,No,FALSE,all_aboard,Saksham,1,5,5,1,1,5,1,3,1,1,2,0,2,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970708,Waymo,1558152,2025-04-22,2025-04-22,7GC,4,burevarvinay,India,Access Only,2025-04-23,2025-04-01,2025-04-27,WIPRO LIMITED,WIPRO LIMITED,NA,APAC,VOVO,null,null,2025-04-27,2025-05-07,2025-04-23,2025-04-23,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-27,2025-04-27,null,NO,null,shakthis|stozer|pawlowski|chatham|ddolgov|sundar,shakthis,null,Yes,2025-04-27,6. Onboarded,5,4,3,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,5,5,1,-1,1,5,4,1,4,3,0,3,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970751,Waymo,1558169,2025-04-22,2025-04-22,SQA,1,gurramakhila,India,Equipment and Access,2025-04-23,2025-04-01,2025-04-23,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,NA,APAC,VOVO,null,null,2025-04-22,2025-05-07,2025-04-23,2025-04-23,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-23,2025-04-22,null,NO,null,vsmanasa|nikhilrv|adamneustein|eguttridge|saswat|tekedra|sundar,vsmanasa,null,Yes,2025-04-23,6. Onboarded,1,1,1,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,1,1,1,-1,2,1,1,1,1,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969559,Waymo,1557044,2025-04-18,2025-04-18,SQA,1,vadlabh,India,Equipment and Access,2025-04-21,2025-04-01,2025-04-21,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,NA,APAC,VOVO,null,null,2025-04-18,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-18,null,NO,null,vsmanasa|nikhilrv|adamneustein|eguttridge|saswat|tekedra|sundar,vsmanasa,null,Yes,2025-04-21,6. Onboarded,3,1,1,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,3,3,3,1,3,1,1,1,1,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00964129,Technical Infrastructure,1547861,2025-04-08,2025-04-08,6C8,12,zdrake,United Kingdom,Equipment and Access,2025-04-10,2025-04-01,2025-04-22,JCA ENGINEERING LTD,JCA ENGINEERING LTD,NA,EMEA,Special Use,null,null,2025-04-10,2025-05-01,2025-04-17,2025-04-10,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-22,2025-04-10,null,NO,null,matthewseaton|anthonyblyth|petranvh|dweston|jkava|btreynor|tkurian|sundar,matthewseaton,NO,Yes,2025-04-22,6. Onboarded,14,10,8,,UK-LHR,UK-LHR-WXT1A,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,14,14,2,1,12,2,10,2,2,8,0,8,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970175,gCS,1558469,2025-04-21,2025-04-21,0L2,3,meryalves,Brazil,Access Only,2025-04-25,2025-04-01,2025-04-28,TTEC HOLDINGS INC,"TELETECH HOLDINGS, INC.",NA,LATAM,VOVO,null,null,2025-04-24,2025-05-09,2025-04-25,2025-04-25,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-28,2025-04-24,null,NO,null,raissanovaes|jacobfeldman|cmorgan|meghany|johnsullivan|selin|philipps|sundar,raissanovaes,null,Yes,2025-04-28,6. Onboarded,7,5,1,,BR-REMOTE,BR-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,7,7,4,1,4,3,5,4,3,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970826,gTech,1558299,2025-04-22,2025-04-22,0G3,1,alanej,India,Access Only,2025-04-24,2025-04-01,2025-04-25,VIRTUSA CORPORATION,ETOUCH SYSTEMS CORP.,NA,APAC,GOVO,null,null,2025-04-22,2025-05-09,2025-04-25,2025-04-24,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-25,2025-04-22,null,NO,null,delaq|parinita|sarala|doina|arijit|sauquet|philipps|sundar,delaq,null,Yes,2025-04-25,6. Onboarded,3,3,1,,IN-HYD,IN-HYD-SAR2,null,Vendor,No,FALSE,all_aboard,Saksham,1,3,3,2,1,3,1,3,2,1,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00966641,Technical Infrastructure,1422303,2025-04-14,2025-04-14,612,3,lbragge,Finland,Equipment and Access,2025-04-21,2025-04-01,2025-04-24,ADECCO GROUP AG,ADECCO FINLAND OY,N,EMEA,Special Use,null,null,2025-04-22,2025-05-03,2025-04-19,2025-04-19,FALSE,2025-04-24,Ganpati Group,Temp,1,2025-04-24,2025-04-22,null,NO,null,mikkog|alapoikela|hermanna|davemullally|felicaconey|moniquepicou|btreynor|tkurian|sundar,mikkog,null,Yes,2025-04-24,6. Onboarded,10,8,3,,FI-LPP,FI-LPP-FSA1,null,Regular Temporary Staff Member,Yes,TRUE,all_aboard,Non-Saksham,1,10,10,7,1,2,8,8,5,6,3,0,3,1745910103306887,UA,Yes,No,No,No,No
G-CW-00972016,YouTube,1559524,2025-04-23,2025-04-23,YT9,3,thudumug,India,Access Only,2025-04-25,2025-04-01,2025-04-28,GENPACT LIMITED,GENPACT INTERNATIONAL INC,NA,APAC,GOVO,null,null,2025-04-24,2025-05-12,2025-04-28,2025-04-27,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-28,2025-04-24,null,NO,null,rranjana|manvig|veapen|vicheta|cwire|mecoe|nmohan|sundar,rranjana,null,Yes,2025-04-28,6. Onboarded,5,3,1,,IN-HYD,IN-HYD-FLX1,null,Vendor,No,FALSE,all_aboard,Saksham,1,5,5,2,1,4,1,3,2,1,1,1,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971957,Access,1559203,2025-04-23,2025-04-23,7DU,3,moranbracho,United States,Equipment and Access,2025-04-25,2025-04-01,2025-04-28,DYCOM INDUSTRIES,"DYCOM INDUSTRIES, INC.",NA,NORTH AMERICA,VOVO,null,null,null,2025-05-12,2025-04-28,2025-04-28,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-28,null,null,NO,null,bshepard|probstm|wspeicher|spellermartone|dhegar|rlaurenzano|dinni|sundar,bshepard,null,Yes,2025-04-28,6. Onboarded,5,3,1,,US-REMOTE,US-REMOTE-NC,null,Vendor,Yes,FALSE,all_aboard,Non-Saksham,1,5,5,2,1,null,null,3,2,null,1,1,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969250,Finance,1556789,2025-04-17,2025-04-17,405,1,rojasnoble,Mexico,Equipment and Access,2025-04-22,2025-04-01,2025-04-23,ACCENTURE PLC,ACCENTURE PLC,NA,LATAM,GOVO,null,null,2025-04-22,2025-05-07,2025-04-23,2025-04-23,FALSE,null,Ganpati Group,Vendor,1,2025-04-23,2025-04-22,null,NO,null,sidravipati|flaureano|mdtran|boband|athuener|aashkenazi|sundar,sidravipati,null,Yes,2025-04-23,6. Onboarded,6,4,1,,MX-MEX,MX-MEX-LAGO319,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,6,6,5,null,null,5,4,3,3,1,1,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968464,POps,1556299,2025-04-16,2025-04-16,60S,6,umen,India,Equipment and Access,2025-04-18,2025-04-01,2025-04-24,RANDSTAD NV,RANDSTAD HOLDING NV,NA,APAC,VOVO,null,null,2025-04-24,2025-05-02,2025-04-18,2025-04-17,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-24,null,NO,null,dskiera|dainv|rajgrover|vishalpathak|chartay|tomdewaele|fcicconi|sundar,dskiera,null,Yes,2025-04-24,6. Onboarded,8,6,4,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,8,8,2,1,0,8,6,2,6,4,0,4,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969093,GBO (w/o gTech & gCS),1556515,2025-04-17,2025-04-17,14K,3,jluebbe,United States,Equipment and Access,2025-04-21,2025-04-01,2025-04-24,TIER1 IMPACT PBC INC DBA TIER1 PERFORMANCE,TIER1 IMPACT PBC INC DBA TIER1 PERFORMANCE,NA,NORTH AMERICA,VOVO,null,null,2025-04-18,2025-05-06,2025-04-22,2025-04-22,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-24,2025-04-18,null,NO,null,bryanacollins|jvitale|eduncan|rcw|philipps|sundar,bryanacollins,null,Yes,2025-04-24,6. Onboarded,7,5,3,,US-REMOTE,US-REMOTE-OH,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,7,7,4,2,4,1,5,2,1,3,1,2,1745910103306887,UA,Yes,No,No,No,No
G-CW-00964944,Technical Infrastructure,1538008,2025-04-09,2025-04-09,650,11,aawalker,United States,Equipment and Access,2025-04-14,2025-04-01,2025-04-25,GXO LOGISTICS WORLDWIDE LLC,GXO LOGISTICS WORLDWIDE LLC,NA,NORTH AMERICA,VOVO,null,null,2025-04-11,2025-05-03,2025-04-19,2025-04-19,FALSE,2025-04-19,Ganpati Group,Vendor,1,2025-04-25,2025-04-11,null,NO,null,aspiration|dgaska|mdemuth|stewartbt|moniquepicou|btreynor|tkurian|sundar,aspiration,NO,Yes,2025-04-25,6. Onboarded,16,12,9,,US-REMOTE,US-REMOTE-GA,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,16,16,5,6,8,2,12,3,2,9,5,4,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969844,Geo,1496341,2025-04-21,2025-04-21,479,5,shreedhr,India,Access Only,2025-04-22,2025-04-01,2025-04-27,WIPRO LIMITED,WIPRO LIMITED,NA,APAC,GOVO,null,null,2025-04-21,2025-05-09,2025-04-25,2025-04-25,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-27,2025-04-21,null,NO,null,asameer|cpeay|harshanandi|ckoushik|paddyflynn|cwphillips|nicholas|sundar,asameer,null,Yes,2025-04-27,6. Onboarded,6,5,4,,IN-HYD,IN-HYD-SAR2,null,Vendor,No,FALSE,all_aboard,Saksham,1,6,6,1,-1,7,1,5,1,1,4,3,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971748,gTech,1559403,2025-04-23,2025-04-23,17S,1,jogisushma,India,Access Only,2025-04-24,2025-04-01,2025-04-24,GENPACT LIMITED,GENPACT INTERNATIONAL INC,NA,APAC,VOVO,null,null,2025-04-23,2025-05-09,2025-04-25,2025-04-24,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-24,2025-04-23,null,NO,null,jongladrillo|jigyasasaxena|wayneraven|suemorris|iloughran|sauquet|philipps|sundar,jongladrillo,null,Yes,2025-04-24,6. Onboarded,1,1,1,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,1,1,1,-1,2,1,1,1,1,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968947,gTech,1556440,2025-04-17,2025-04-17,17Y,3,pamurur,India,Equipment and Access,2025-04-18,2025-04-01,2025-04-21,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,NA,APAC,VOVO,null,null,2025-04-17,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-17,null,NO,null,lhowarth|samanthakish|wayneraven|suemorris|iloughran|sauquet|philipps|sundar,lhowarth,null,Yes,2025-04-21,6. Onboarded,4,2,1,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,4,4,1,1,4,1,2,1,1,1,1,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969075,YouTube,1556514,2025-04-17,2025-04-17,6Q6,3,aaqhib,India,Access Only,2025-04-18,2025-04-01,2025-04-21,CONCENTRIX,CONCENTRIX CORPORATION,NA,APAC,GOVO,null,2025-04-20,2025-04-18,2025-05-02,2025-04-18,2025-04-18,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-18,null,NO,null,wuppuluru|mathewjoseph|vicheta|cwire|mecoe|nmohan|sundar,wuppuluru,null,Yes,2025-04-21,6. Onboarded,4,2,1,,IN-HYD,IN-HYD-SAR3,null,Vendor,No,FALSE,all_aboard,Saksham,1,4,4,1,1,3,1,2,1,1,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969539,Waymo,1557057,2025-04-18,2025-04-18,SQA,1,shaikshali,India,Equipment and Access,2025-04-21,2025-04-01,2025-04-21,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,NA,APAC,VOVO,null,null,2025-04-18,2025-05-05,2025-04-21,2025-04-20,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-18,null,NO,null,vsmanasa|nikhilrv|adamneustein|eguttridge|saswat|tekedra|sundar,vsmanasa,null,Yes,2025-04-21,6. Onboarded,3,1,1,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,3,3,3,1,3,1,1,1,1,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970474,gTech,1557755,2025-04-21,2025-04-21,17Y,4,jreynosoberrum,Mexico,Access Only,2025-04-24,2025-04-01,2025-04-28,QUALITEST,QUALITEST GROUP,NA,LATAM,VOVO,null,null,null,2025-05-08,2025-04-24,2025-04-24,FALSE,null,Ganpati Group,Vendor,1,2025-04-28,null,null,NO,null,coverdalec|nareshrupani|wayneraven|suemorris|iloughran|sauquet|philipps|sundar,coverdalec,null,Yes,2025-04-28,6. Onboarded,7,5,2,,MX-REMOTE,MX-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,7,7,3,null,null,null,5,3,null,2,0,2,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970263,gCS,1557641,2025-04-21,2025-04-21,0SI,1,darrenjulian,India,Access Only,2025-04-24,2025-04-01,2025-04-25,REGALIX INC,REGALIX INC,NA,APAC,GOVO,null,null,2025-04-23,2025-05-09,2025-04-25,2025-04-25,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-25,2025-04-23,null,NO,null,rahulrsharma|grusche|melissanguyen|jnicoletti|selin|philipps|sundar,rahulrsharma,null,Yes,2025-04-25,6. Onboarded,4,4,1,,IN-HYD,IN-HYD-BLKE,null,Vendor,No,FALSE,all_aboard,Saksham,1,4,4,3,1,2,2,4,3,2,1,1,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00967180,Access,1554641,2025-04-14,2025-04-14,7DU,4,bkabore,United States,Equipment and Access,2025-04-18,2025-04-01,2025-04-22,ITC SERVICE GROUP ACQUISITION LLC,ITC SERVICE GROUP ACQUISITION LLC,NA,NORTH AMERICA,VOVO,null,null,null,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-22,null,null,NO,null,quantz|kennethanders|gmanthos|andysimpson|dhegar|rlaurenzano|dinni|sundar,quantz,null,Yes,2025-04-22,6. Onboarded,8,6,2,,US-REMOTE,US-REMOTE-CO,null,Vendor,Yes,FALSE,all_aboard,Non-Saksham,1,8,8,4,1,null,null,6,4,null,2,1,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970712,Waymo,1558156,2025-04-22,2025-04-22,7GC,4,shaikshoaiba,India,Access Only,2025-04-23,2025-04-01,2025-04-27,WIPRO LIMITED,WIPRO LIMITED,NA,APAC,VOVO,null,null,2025-04-25,2025-05-07,2025-04-23,2025-04-23,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-27,2025-04-25,null,NO,null,shakthis|stozer|pawlowski|chatham|ddolgov|sundar,shakthis,null,Yes,2025-04-27,6. Onboarded,5,4,3,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,5,5,1,-1,3,3,4,1,3,3,0,3,1745910103306887,UA,Yes,No,No,No,No
G-CW-00965958,YouTube,1553726,2025-04-11,2025-04-11,YT9,7,khammampatin,India,Equipment and Access,2025-04-14,2025-04-01,2025-04-21,ACCENTURE PLC,ACCENTURE PLC,NA,APAC,GOVO,null,null,2025-04-14,2025-04-30,2025-04-16,2025-04-16,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-14,null,NO,null,varniks|annapurna|jaydeepmistry|veapen|vicheta|cwire|mecoe|nmohan|sundar,varniks,NO,Yes,2025-04-21,6. Onboarded,10,6,5,,IN-HYD,IN-HYD-SAR3,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,10,10,3,1,7,3,6,1,1,5,2,3,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971245,Technical Infrastructure,1543379,2025-04-22,2025-04-22,650,4,ashlyel,United States,Equipment and Access,2025-04-24,2025-04-01,2025-04-28,SCHENKER,DEUTSCHE BAHN AG,NA,NORTH AMERICA,VOVO,null,null,2025-04-25,2025-05-09,2025-04-25,2025-04-25,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-28,2025-04-25,null,NO,null,dedon|samespada|mdemuth|stewartbt|moniquepicou|btreynor|tkurian|sundar,dedon,null,Yes,2025-04-28,6. Onboarded,6,4,2,,US-REMOTE,US-REMOTE-OH,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,6,6,2,1,3,3,4,2,3,2,1,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968088,Technical Infrastructure,1556114,2025-04-15,2025-04-15,610,10,jmilks,United States,Equipment and Access,2025-04-18,2025-04-01,2025-04-28,"APEX INFRASTRUCTURE CONSULTANTS, LLC","APEX INFRASTRUCTURE CONSULTANTS, LLC",NA,NORTH AMERICA,VOVO,null,null,2025-04-25,2025-05-06,2025-04-22,2025-04-21,FALSE,2025-04-26,Ganpati Group,Vendor,1,2025-04-28,2025-04-25,null,NO,null,joesoliman|dyer|anureddy|allenware|alexmj|btreynor|tkurian|sundar,joesoliman,null,Yes,2025-04-28,6. Onboarded,13,9,6,,US-REMOTE,US-REMOTE-TX,null,Vendor,Yes,FALSE,all_aboard,Non-Saksham,1,13,13,3,2,1,10,9,3,8,6,1,5,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970616,Technical Infrastructure,,2025-04-22,2025-04-22,611,1,,null,Probable Badge Only,2025-04-26,2025-04-01,null,NIPPON TELEGRAPH AND TELEPHONE CORPORATION,DIMENSION DATA HOLDINGS PLC,Badge Only,APAC,null,null,null,null,null,null,null,FALSE,null,null,Vendor,1,2025-04-26,null,null,NO,null,rlaurent|nwalz|jorgemagana|kmccallion|swalter|bkoley|btreynor|tkurian|sundar,rlaurent,null,null,2025-04-26,3. Pending Compliance,4,4,1,,SG-REMOTE,SG-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,null,4,4,4,null,null,null,4,4,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968465,Technical Infrastructure,1555843,2025-04-15,2025-04-16,612,1,tsconiers,United States,Equipment and Access,2025-04-21,2025-04-01,2025-04-21,ADECCO GROUP AG,"ADECCO USA, INC.",N,NORTH AMERICA,Special Use,null,null,2025-04-17,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-21,null,Temp,1,2025-04-21,2025-04-17,null,NO,null,raucher|jskroll|bhawkins|henleyn|felicaconey|moniquepicou|btreynor|tkurian|sundar,raucher,null,Yes,2025-04-21,6. Onboarded,6,3,1,,US-AST,US-AST-DAT2,null,Regular Temporary Staff Member,Yes,TRUE,all_aboard,Non-Saksham,1,6,6,6,1,4,2,3,3,2,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971045,T&S,1289866,2025-04-22,2025-04-22,765,2,mmrohith,India,Equipment and Access,2025-04-25,2025-04-01,2025-04-27,ACCENTURE PLC,ACCENTURE PLC,NA,APAC,GOVO,null,null,2025-04-25,2025-05-10,2025-04-26,2025-04-25,FALSE,2025-04-28,null,Vendor,1,2025-04-27,2025-04-25,null,NO,null,keertireddy|lgrogan|annathomp|kcourington|kwalker|sundar,keertireddy,null,Yes,2025-04-27,6. Onboarded,5,4,1,,IN-HYD,IN-HYD-SAR3,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,5,5,3,-1,3,3,4,3,3,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969424,YouTube,1556945,2025-04-18,2025-04-18,YT9,1,pasunitha,India,Access Only,2025-04-21,2025-04-01,2025-04-22,GENPACT LIMITED,GENPACT INTERNATIONAL INC,NA,APAC,GOVO,null,null,2025-04-20,2025-05-06,2025-04-22,2025-04-22,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-22,2025-04-20,null,NO,null,rranjana|manvig|veapen|vicheta|cwire|mecoe|nmohan|sundar,rranjana,null,Yes,2025-04-22,6. Onboarded,4,2,1,,IN-HYD,IN-HYD-FLX1,null,Vendor,No,FALSE,all_aboard,Saksham,1,4,4,3,1,2,2,2,1,1,1,1,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970480,gCS,1181253,2025-04-21,2025-04-21,0L2,1,gnakka,India,Access Only,2025-04-23,2025-04-01,2025-04-24,TELEDIRECT PTE LTD,TDCX,NA,APAC,GOVO,null,2025-04-25,2025-04-23,2025-05-07,2025-04-23,2025-04-23,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-23,null,NO,null,haritsachdeva|jacobfeldman|cmorgan|meghany|johnsullivan|selin|philipps|sundar,haritsachdeva,null,Yes,2025-04-24,6. Onboarded,3,3,1,,IN-HYD,IN-HYD-FLX1,null,Vendor,No,FALSE,all_aboard,Saksham,1,3,3,2,1,1,2,3,2,2,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970910,Cloud,1558224,2025-04-22,2025-04-22,1R0,4,jpallapolu,Mexico,Access Only,2025-04-23,2025-04-01,2025-04-27,TATA GROUP,TATA GROUP,NA,LATAM,VOVO,null,null,2025-04-22,2025-05-10,2025-04-26,2025-04-25,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-27,2025-04-22,null,NO,null,abrahamsaca|lauriane|kmrichardson|ivaturi|anasosman|francisdesouza|tkurian|sundar,abrahamsaca,null,Yes,2025-04-27,6. Onboarded,5,4,3,,MX-REMOTE,MX-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,5,5,1,-1,6,1,4,1,1,3,2,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970168,REWS,1557860,2025-04-21,2025-04-21,Q13,1,badge-1557860,India,Badge Only,2025-04-22,2025-04-01,null,SODEXO,SODEXO,Badge Only,APAC,GOVO,null,null,null,null,null,null,FALSE,null,null,Vendor,1,2025-04-22,null,null,NO,null,anitapadman|malcolmo|pcullen|giulia|scottfoster|ruthporat|sundar,anitapadman,null,Yes,2025-04-22,6. Onboarded,1,1,1,,IN-HYD,IN-HYD-SAR3,null,Vendor,No,FALSE,all_aboard,Saksham,1,1,1,1,null,null,null,1,1,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970477,gCS,909211,2025-04-21,2025-04-21,0L2,1,danyamraju,India,Access Only,2025-04-24,2025-04-01,2025-04-24,TELEDIRECT PTE LTD,TDCX,NA,APAC,GOVO,null,null,2025-04-23,2025-05-08,2025-04-24,2025-04-24,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-23,null,NO,null,haritsachdeva|jacobfeldman|cmorgan|meghany|johnsullivan|selin|philipps|sundar,haritsachdeva,null,Yes,2025-04-24,6. Onboarded,3,3,1,,IN-HYD,IN-HYD-FLX1,null,Vendor,No,FALSE,all_aboard,Saksham,1,3,3,3,1,1,2,3,3,2,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968496,Cloud,1555912,2025-04-16,2025-04-16,362,4,akaanksham,India,Equipment and Access,2025-04-17,2025-04-01,2025-04-21,ACCENTURE PLC,ACCENTURE PLC,NA,APAC,VOVO,null,null,2025-04-21,2025-05-01,2025-04-17,2025-04-17,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-21,null,NO,null,dpolo|joebush|rduvvuri|ivaturi|anasosman|francisdesouza|tkurian|sundar,dpolo,NO,Yes,2025-04-21,6. Onboarded,5,3,2,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,5,5,1,1,0,5,3,1,3,2,0,2,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968334,T&S,1544019,2025-04-16,2025-04-16,6S8,4,ssabine,Poland,Equipment and Access,2025-04-18,2025-04-01,2025-04-22,MAJOREL GLOBAL,MAJOREL USA INC,NA,EMEA,VOVO,null,null,null,2025-04-11,2025-03-28,2025-04-28,FALSE,null,Ganpati Group,Vendor,1,2025-04-22,null,null,NO,null,selorm|toriblake|annathomp|kcourington|kwalker|sundar,selorm,null,Yes,2025-04-22,6. Onboarded,6,4,2,,PL-REMOTE,PL-REMOTE-GEN,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,6,6,2,null,null,null,4,2,null,2,0,2,1745910103306887,UA,Yes,No,No,No,No
